Date,Campaign name,Ad set name,country,audience description,Amount spent (USD),return,Total investment
2018-07-28,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,0.02,0.0,676.1699999999997
2018-07-29,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,0.17,0.0,653.3199999999999
2018-07-30,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,0.07,0.0,726.2
2018-07-31,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,0.17,0.0,792.1199999999999
2018-08-01,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,0.05,0.0,845.6299999999998
2018-08-02,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,0.19,0.0,764.0699999999997
2018-08-04,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,0.01,0.0,59.489999999999995
2018-08-07,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,0.08,0.0,548.6099999999999
2018-07-10,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,1.17,0.0,22.05
2018-07-11,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,2.04,0.0,53.56
2018-07-12,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,2.06,0.0,75.64999999999999
2018-07-13,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,2.83,0.0,121.25
2018-07-14,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,1.71,0.0,63.099999999999994
2018-07-15,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,2.48,0.0,203.64999999999998
2018-07-16,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,3.1,0.0,229.48999999999998
2018-07-18,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,3.34,0.0,86.02
2018-07-19,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,3.87,0.0,338.63999999999993
2018-07-20,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,3.26,0.0,404.33
2018-07-21,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,3.31,0.0,202.58
2018-07-23,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,3.32,0.0,526.33
2018-07-25,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,4.25,0.0,229.26000000000002
2018-07-26,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,4.59,0.0,604.43
2018-07-27,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,4.85,0.0,641.0499999999998
2018-07-28,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,4.84,0.0,676.1699999999997
2018-07-29,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,4.52,288.7853982300885,653.3199999999999
2018-07-30,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,4.5,0.0,726.2
2018-07-31,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,4.24,0.0,792.1199999999999
2018-08-01,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,4.37,0.0,845.6299999999998
2018-08-02,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,3.33,0.0,764.0699999999997
2018-08-03,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,4.32,0.0,963.4799999999998
2018-08-04,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,3.99,0.0,59.489999999999995
2018-08-05,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,4.06,0.0,57.75
2018-08-06,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,3.39,0.0,14.4
2018-08-07,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,0.92,0.0,548.6099999999999
2018-07-10,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,0.68,0.0,22.05
2018-07-11,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,1.22,0.0,53.56
2018-07-12,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,2.38,0.0,75.64999999999999
2018-07-13,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,1.8,0.0,121.25
2018-07-15,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,2.42,0.0,203.64999999999998
2018-07-16,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,2.14,0.0,229.48999999999998
2018-07-18,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,3.05,0.0,86.02
2018-07-19,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,2.32,0.0,338.63999999999993
2018-07-20,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,2.24,0.0,404.33
2018-07-21,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,1.58,0.0,202.58
2018-07-22,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,2.25,0.0,135.72
2018-07-23,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,1.5,0.0,526.33
2018-07-24,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,0.66,0.0,189.45000000000002
2018-07-25,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,0.62,0.0,229.26000000000002
2018-07-26,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,0.44,0.0,604.43
2018-07-29,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,1.36,0.0,653.3199999999999
2018-07-31,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,1.99,0.0,792.1199999999999
2018-08-01,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,2.29,0.0,845.6299999999998
2018-08-03,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,1.8,0.0,963.4799999999998
2018-08-04,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,1.15,0.0,59.489999999999995
2018-08-05,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,0.96,0.0,57.75
2018-07-10,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,0.05,0.0,22.05
2018-07-11,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,0.01,0.0,53.56
2018-07-12,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,0.06,0.0,75.64999999999999
2018-07-13,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,0.08,0.0,121.25
2018-07-14,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,0.03,0.0,63.099999999999994
2018-07-15,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,0.11,0.0,203.64999999999998
2018-07-17,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,0.19,0.0,220.68000000000004
2018-07-18,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,0.19,0.0,86.02
2018-07-19,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,0.08,0.0,338.63999999999993
2018-07-20,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,0.08,0.0,404.33
2018-07-21,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,0.23,0.0,202.58
2018-07-23,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,0.19,0.0,526.33
2018-07-24,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,0.1,0.0,189.45000000000002
2018-07-28,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,0.28,0.0,676.1699999999997
2018-07-29,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,0.08,0.0,653.3199999999999
2018-07-30,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,0.07,0.0,726.2
2018-07-31,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,0.16,0.0,792.1199999999999
2018-08-01,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,0.2,0.0,845.6299999999998
2018-08-02,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,0.16,0.0,764.0699999999997
2018-08-03,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,0.31,0.0,963.4799999999998
2018-08-04,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,0.11,0.0,59.489999999999995
2018-08-05,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,0.11,0.0,57.75
2018-08-06,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,0.14,0.0,14.4
2018-08-07,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,0.04,0.0,548.6099999999999
2018-07-10,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,1.34,0.0,22.05
2018-07-11,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,2.83,0.0,53.56
2018-07-13,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,3.67,0.0,121.25
2018-07-14,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,3.05,0.0,63.099999999999994
2018-07-15,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,3.25,0.0,203.64999999999998
2018-07-16,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,4.26,0.0,229.48999999999998
2018-07-17,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,3.78,0.0,220.68000000000004
2018-07-19,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,3.39,0.0,338.63999999999993
2018-07-20,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,4.03,0.0,404.33
2018-07-21,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,4.43,0.0,202.58
2018-07-23,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,4.5,0.0,526.33
2018-07-24,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,5.52,0.0,189.45000000000002
2018-07-25,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,5.47,0.0,229.26000000000002
2018-07-26,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,4.46,0.0,604.43
2018-07-27,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,5.71,1186.9667250437828,641.0499999999998
2018-07-28,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,5.08,0.0,676.1699999999997
2018-07-29,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,4.27,0.0,653.3199999999999
2018-07-30,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,4.63,0.0,726.2
2018-07-31,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,4.12,0.0,792.1199999999999
2018-08-01,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,2.84,0.0,845.6299999999998
2018-08-02,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,1.44,0.0,764.0699999999997
2018-08-03,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,4.15,0.0,963.4799999999998
2018-08-04,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,5.41,0.0,59.489999999999995
2018-08-05,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,5.33,0.0,57.75
2018-08-06,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,3.57,3154.201680672269,14.4
2018-08-07,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,0.91,7124.747252747253,548.6099999999999
2018-07-10,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,1.21,0.0,22.05
2018-07-11,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,1.33,0.0,53.56
2018-07-12,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,2.96,0.0,75.64999999999999
2018-07-15,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,3.33,0.0,203.64999999999998
2018-07-18,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,2.65,0.0,86.02
2018-07-19,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,2.44,0.0,338.63999999999993
2018-07-20,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,1.87,0.0,404.33
2018-07-21,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,1.91,0.0,202.58
2018-07-23,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,2.0,0.0,526.33
2018-07-24,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,0.99,0.0,189.45000000000002
2018-07-25,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,0.64,0.0,229.26000000000002
2018-07-26,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,0.46,0.0,604.43
2018-07-27,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,1.17,0.0,641.0499999999998
2018-07-28,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,1.11,0.0,676.1699999999997
2018-07-30,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,1.18,0.0,726.2
2018-08-01,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,0.96,0.0,845.6299999999998
2018-08-02,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,1.88,0.0,764.0699999999997
2018-08-03,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,1.29,0.0,963.4799999999998
2018-08-05,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,1.58,0.0,57.75
2018-08-06,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,1.72,0.0,14.4
2018-07-12,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,0.06,0.0,75.64999999999999
2018-07-13,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,0.07,0.0,121.25
2018-07-14,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,0.06,0.0,63.099999999999994
2018-07-16,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,0.07,0.0,229.48999999999998
2018-07-18,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,0.06,0.0,86.02
2018-07-19,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,0.06,0.0,338.63999999999993
2018-07-21,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,0.12,0.0,202.58
2018-07-22,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,0.21,0.0,135.72
2018-07-23,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,0.15,0.0,526.33
2018-07-24,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,0.09,0.0,189.45000000000002
2018-07-25,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,0.09,0.0,229.26000000000002
2018-07-27,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,0.05,0.0,641.0499999999998
2018-07-28,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,0.21,0.0,676.1699999999997
2018-07-29,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,0.28,0.0,653.3199999999999
2018-07-31,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,0.11,0.0,792.1199999999999
2018-08-01,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,0.13,0.0,845.6299999999998
2018-08-03,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,0.12,0.0,963.4799999999998
2018-08-04,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,0.11,0.0,59.489999999999995
2018-08-05,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,0.13,0.0,57.75
2018-08-06,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,0.18,0.0,14.4
2018-08-07,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,0.05,0.0,548.6099999999999
2018-07-10,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,1.93,0.0,22.05
2018-07-11,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,4.3,0.0,53.56
2018-07-12,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,4.58,0.0,75.64999999999999
2018-07-13,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,4.46,0.0,121.25
2018-07-14,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,3.99,0.0,63.099999999999994
2018-07-15,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,3.6,0.0,203.64999999999998
2018-07-16,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,3.84,0.0,229.48999999999998
2018-07-17,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,3.22,0.0,220.68000000000004
2018-07-19,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,2.75,0.0,338.63999999999993
2018-07-20,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,3.35,0.0,404.33
2018-07-21,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,2.98,0.0,202.58
2018-07-22,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,2.73,0.0,135.72
2018-07-23,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,3.75,0.0,526.33
2018-07-26,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,4.46,0.0,604.43
2018-07-27,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,4.55,0.0,641.0499999999998
2018-07-28,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,3.97,0.0,676.1699999999997
2018-07-30,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,3.21,0.0,726.2
2018-07-31,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,2.87,0.0,792.1199999999999
2018-08-01,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,1.74,0.0,845.6299999999998
2018-08-03,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,2.2,0.0,963.4799999999998
2018-08-04,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,4.09,0.0,59.489999999999995
2018-08-05,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,4.1,0.0,57.75
2018-08-07,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,0.78,0.0,548.6099999999999
2018-07-10,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,1.59,0.0,22.05
2018-07-11,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,1.66,0.0,53.56
2018-07-13,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,2.29,0.0,121.25
2018-07-14,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,3.0,0.0,63.099999999999994
2018-07-15,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,2.56,0.0,203.64999999999998
2018-07-16,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,1.87,0.0,229.48999999999998
2018-07-17,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,1.71,0.0,220.68000000000004
2018-07-20,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,2.02,0.0,404.33
2018-07-22,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,2.19,0.0,135.72
2018-07-23,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,2.41,0.0,526.33
2018-07-24,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,0.93,0.0,189.45000000000002
2018-07-25,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,1.18,0.0,229.26000000000002
2018-07-27,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,1.59,0.0,641.0499999999998
2018-07-28,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,1.56,0.0,676.1699999999997
2018-07-29,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,1.24,0.0,653.3199999999999
2018-07-30,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,1.24,0.0,726.2
2018-07-31,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,1.04,0.0,792.1199999999999
2018-08-02,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,0.87,0.0,764.0699999999997
2018-08-03,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,1.51,0.0,963.4799999999998
2018-08-04,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,1.78,0.0,59.489999999999995
2018-08-06,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,1.33,0.0,14.4
2018-08-07,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,0.56,0.0,548.6099999999999
2018-07-10,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,0.07,0.0,22.05
2018-07-11,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,0.05,0.0,53.56
2018-07-12,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,0.02,0.0,75.64999999999999
2018-07-13,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,0.11,0.0,121.25
2018-07-14,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,0.04,0.0,63.099999999999994
2018-07-15,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,0.07,0.0,203.64999999999998
2018-07-17,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,0.1,0.0,220.68000000000004
2018-07-18,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,0.05,0.0,86.02
2018-07-19,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,0.1,0.0,338.63999999999993
2018-07-20,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,0.05,0.0,404.33
2018-07-21,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,0.08,0.0,202.58
2018-07-22,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,0.07,0.0,135.72
2018-07-23,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,0.17,0.0,526.33
2018-07-24,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,0.13,0.0,189.45000000000002
2018-07-25,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,0.12,0.0,229.26000000000002
2018-07-26,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,US,Outdoor Activists,0.13,0.0,604.43
